추천순위,결합순위,기준일,종목명,종목코드,시장,섹터그룹,종가,20일이평,60일이평,120일이평,200일이평,200일선상단여부,RSI14,MACD히스토그램,거래량비율20일,20일돌파,5일수익률(%),20일수익률(%),후행EPS(DART),컨센서스EPS(스크랩),자동선행EPS,원본EPS출처,EPS소스,수동선행EPS,모델EPS,현재PER,적정주가_기준,상승여력(%),밸류점수,적자여부,최대비중(%),기술점수,종합점수,결합액션,권장비중(%),마켓레짐,레짐비중배수,섹터PER상한,핵심요약,주의표시,volume_ratio_pct_rank,선정의견,판단코멘트
160,160,2026-04-28,이녹스첨단소재,272290,KQ,디스플레이장비및부품,35200.0,32860.0,33805.0,29065.0,27357.5,1,56.567688876382746,317.829815996698,0.9664203730557024,0,-3.030303030303028,22.86212914485166,2806.066114126895,2836.0,2836.0,DART,TRAILING_DART,,2806.066114126895,12.544251834548255,33672.79336952274,-4.338655200219488,36.20367669980794,0,3.0,65.94943780479124,51.076557252299594,관찰,1.2000000000000002,NEUTRAL,0.8,,비밸류평가,EPS없음,53.865979381443296,관찰후진입,신호는 있으나 추가 확인이 필요합니다.
161,161,2026-04-28,금호석유화학,011780,KS,화학,137700.0,131115.0,132908.33333333334,128610.83333333331,122599.25,1,57.3653637976872,425.5128684423794,1.426444854663618,0,2.1513353115727,16.793893129771,11564.61510311609,12452.0,12452.0,DART,TRAILING_DART,,11564.61510311609,11.907011065409058,138775.38123739307,0.7809595042796547,40.50762367778177,0,3.0,61.274504226553404,50.891063952167585,관찰,1.2000000000000002,NEUTRAL,0.8,,비밸류평가,EPS없음,79.25257731958763,관찰후진입,신호는 있으나 추가 확인이 필요합니다.
162,162,2026-04-28,원익머트리얼즈,104830,KQ,화학,54700.0,46960.0,44619.16666666666,38540.41666666666,33791.5,1,72.61486594754862,934.2733329647808,1.0092933566435451,0,6.420233463035019,36.92115143929912,3862.7107169257615,,4248.981788618338,DART,TRAILING_DART,,3862.7107169257615,14.16103974867018,46352.52860310914,-15.260459592122233,26.647097856893048,0,3.0,74.96761677789013,50.80735731739159,관찰,1.2000000000000002,NEUTRAL,0.8,,비밸류평가,EPS없음,57.60309278350515,관찰후진입,신호는 있으나 추가 확인이 필요합니다.
163,163,2026-04-28,BGF리테일,282330,KS,백화점과일반상점,131400.0,134505.0,128538.33333333331,119123.33333333331,116956.5,1,49.15095191037472,-448.78790612385023,1.3667258700371283,0,-2.0134228187919434,-5.671213208901649,11297.393339503236,12474.0,12474.0,DART,TRAILING_DART,,11297.393339503236,11.631001599328032,135568.72007403884,3.172541913271565,42.062152243626514,0,3.0,58.79582066069216,50.428986452159336,관찰,1.2000000000000002,NEUTRAL,0.8,,비밸류평가,EPS없음,77.44845360824742,관찰후진입,신호는 있으나 추가 확인이 필요합니다.
164,164,2026-04-28,엠씨넥스,097520,KS,핸드셋,23850.0,22767.5,24907.5,26657.5,27750.0,0,54.76955830141447,267.6438494013707,1.0142890377245288,0,0.4210526315789442,16.341463414634138,2962.654793897078,2797.0,2797.0,DART,TRAILING_DART,,2962.654793897078,8.050212278909381,35551.857526764936,49.06439214576493,71.8918548947472,0,3.0,28.43890531862376,50.165380106685475,관찰,1.2000000000000002,NEUTRAL,0.8,,비밸류평가,EPS없음,57.98969072164949,관찰후진입,신호는 있으나 추가 확인이 필요합니다.
165,165,2026-04-28,LG전자,066570,KS,전자제품,140000.0,120865.0,117193.33333333331,105100.83333333331,94435.0,1,69.10423604949392,1726.858051178555,4.314898623681739,1,10.584518167456558,32.57575757575757,7492.412487484298,9479.0,9479.0,DART,TRAILING_DART,,7492.412487484298,18.685570266434613,89908.94984981159,-35.779321535848865,8.693093656132243,0,3.0,91.49165270126063,50.09237317869644,관찰,1.2000000000000002,NEUTRAL,0.8,,비밸류평가,EPS없음,97.29381443298969,관찰후진입,신호는 있으나 추가 확인이 필요합니다.
166,166,2026-04-28,AP시스템,265520,KQ,디스플레이장비및부품,27400.0,21809.0,21958.33333333333,20691.5,19856.9,1,77.66674659394207,602.4950811422295,5.956983674925572,1,19.130434782608692,44.13466596528144,1580.2951466900045,,1738.324661359005,DART,TRAILING_DART,,1580.2951466900045,17.338533284361766,18963.54176028005,-30.789993575620244,13.058755621332287,0,3.0,86.77610771550052,49.9174316684164,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,98.71134020618557,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
167,167,2026-04-28,삼성물산,028260,KS,복합기업,309500.0,295700.0,298608.3333333333,273462.5,236705.5,1,55.87437452208568,1992.8701460724544,0.9313298860986686,0,1.8092105263157965,22.09072978303748,24090.01117695868,15388.0,15388.0,DART,TRAILING_DART,,24090.01117695868,12.847648667594925,289080.13412350416,-6.59769495201804,34.22701691698421,0,3.0,65.45541297291302,49.84121494494862,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,49.22680412371135,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
168,168,2026-04-28,LG,003550,KS,복합기업,98200.0,92275.0,92910.0,88030.83333333333,83601.5,1,60.83958346131954,680.163424875944,1.1139331245655708,1,3.368421052631576,18.599033816425116,6484.961232890973,7820.0,7820.0,DART|DAILY_DISC,TRAILING_DART,,6484.961232890973,15.142727376987384,77819.53479469169,-20.754037887279342,21.840216848630575,0,3.0,77.42107301083308,49.63064492973183,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,64.94845360824742,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
169,169,2026-04-28,피에스케이홀딩스,031980,KQ,반도체와반도체장비,132800.0,109570.0,97768.33333333331,73530.41666666667,60034.5,1,67.26875228193711,1184.4301376162257,2.6869595456345787,1,19.747520288548248,39.495798319327726,4252.075763522558,4859.0,4859.0,DART,TRAILING_DART,,4252.075763522558,31.23180474328711,51024.9091622707,-61.57762864286844,5.0,0,3.0,94.25729198335016,49.62864599167508,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,93.68556701030928,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
170,170,2026-04-28,SNT에너지,100840,KS,에너지장비및서비스,57300.0,55310.0,48686.66666666666,44272.083333333336,46812.75,1,57.58528277453198,-271.73095068212206,0.4582564176671782,0,7.504690431519689,13.916500994035786,4079.7811126880447,,4487.759223956849,DART,TRAILING_DART,,4079.7811126880447,14.044871138257404,48957.37335225654,-14.559557849465033,27.260386881718098,0,3.0,71.95498652590817,49.60768670381313,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,8.505154639175258,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
171,171,2026-04-28,파미셀,005690,KS,화학,19800.0,17286.5,16145.5,15975.25,14603.55,1,64.35644228324747,154.19098395344474,2.435741236390916,1,8.552631578947366,35.70938999314599,671.293309621593,958.0,958.0,DART,TRAILING_DART,,671.293309621593,29.495303641803357,8055.519715459117,-59.315556992630725,5.0,0,3.0,93.84016783029509,49.42008391514754,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,92.78350515463917,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
172,172,2026-04-28,DSC인베스트먼트,241520,KQ,창업투자,18190.0,14600.5,13931.166666666666,10586.0,9138.45,1,68.99238740706804,309.96632509745564,13.02521096463524,1,23.910081743869217,39.60092095165004,668.0718313909774,,734.8790145300752,DART,TRAILING_DART,,668.0718313909774,27.22761108207033,8016.861976691729,-55.92709193682393,5.0,0,3.0,93.79170083610663,49.395850418053314,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,99.74226804123711,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
173,173,2026-04-28,신흥에스이씨,243840,KQ,전기제품,11300.0,8855.5,7096.833333333333,6218.5,5606.525,1,76.5162791083837,199.0881112530218,2.507953918353403,1,4.823747680890533,60.28368794326242,-150.7493897736761,,-165.82432875104374,DART,TRAILING_DART,,-150.7493897736761,-74.95884405877183,-1808.9926772841134,-116.00878475472666,5.0,1,3.0,93.38704317557725,49.193521587788624,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,93.04123711340206,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
174,174,2026-04-28,한선엔지니어링,452280,KQ,기계,19190.0,15675.0,13109.5,11236.0,10273.15,1,69.97830701243267,270.7370021966317,2.100876446217336,1,8.35686053077358,38.55595667870036,464.2653236809755,,510.69185604907307,DART,TRAILING_DART,,464.2653236809755,41.33412301364682,5571.183884171705,-70.96829659108022,5.0,0,3.0,93.26467635453561,49.132338177267805,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,89.30412371134021,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
175,175,2026-04-28,코웨이,021240,KS,가정용기기와용품,85500.0,79335.0,79166.66666666667,82257.5,90061.5,0,64.88628302815053,722.4573064302544,0.5204201711168507,0,5.036855036855026,18.421052631578934,8725.908395396493,9702.0,9702.0,DART,TRAILING_DART,,8725.908395396493,9.798406781935396,104710.9007447579,22.468889759950763,54.60477834396799,0,3.0,43.5659793477509,49.085378845859445,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,12.242268041237113,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
176,176,2026-04-28,서울반도체,046890,KQ,디스플레이장비및부품,14800.0,10831.0,9722.833333333334,8003.75,7505.85,1,77.2834406673531,387.00849991437417,5.741750644622241,1,39.491046182846375,70.70357554786622,-1029.1724466687476,,-1132.0896913356223,DART,TRAILING_DART,,-1029.1724466687476,-14.38048603798618,-12350.069360024972,-183.44641459476333,5.0,1,3.0,93.11305690451675,49.05652845225838,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,98.4536082474227,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
177,177,2026-04-28,엑시콘,092870,KQ,반도체와반도체장비,35600.0,30200.0,29358.33333333333,22597.916666666668,18428.75,1,67.07598557996357,642.7168707102933,3.1760088606109704,1,8.042488619119869,39.607843137254896,686.8236622636916,,755.5060284900609,DART,TRAILING_DART,,686.8236622636916,51.8328094327247,8241.8839471643,-76.84864059785309,5.0,0,3.0,93.0920585947233,49.04602929736165,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,95.74742268041237,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
178,178,2026-04-28,한양이엔지,045100,KQ,반도체와반도체장비,33650.0,32260.0,30935.0,26453.0,23562.65,1,55.07643191415685,133.3252621542681,0.8934730045180396,0,4.665629860031095,13.10924369747899,2381.660580057143,,2619.826638062857,DART,TRAILING_DART,,2381.660580057143,14.128797479275002,28579.926960685712,-15.067081840458506,26.816303389598808,0,3.0,71.23257141420963,49.02443740190422,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,45.36082474226804,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
179,179,2026-04-28,CJ4우(전환),00104K,KS,복합기업,190500.0,176630.0,174671.66666666666,165100.0,155368.5,1,63.57809644670312,1513.9103628566395,1.3950782997762865,1,5.248618784530379,13.39285714285714,,11404.0,11404.0,SCRAPE,CONSENSUS_SCRAPE,,11404.0,16.7046650298141,136848.0,-28.16377952755905,15.356692913385832,0,3.0,82.45445317806782,48.905573045726825,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,78.22164948453609,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
180,180,2026-04-28,한텍,098070,KQ,에너지장비및서비스,49800.0,45530.0,41708.333333333336,38155.833333333336,39541.75,1,62.4550966534732,166.21067841209162,1.1879811081617728,1,15.81395348837209,1.8404907975460016,2766.720677581554,,3043.3927453397096,DART,TRAILING_DART,,2766.720677581554,17.999648610546107,33200.64813097865,-33.33203186550473,10.83447211768336,0,3.0,86.83855699312313,48.83651455540325,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,70.10309278350515,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
181,181,2026-04-28,SK증권,001510,KS,증권,5510.0,3915.65,3480.516666666667,2408.258333333333,1988.735,1,78.89998113322585,129.29907501027043,14.95405316327602,1,47.8797638217928,49.72826086956521,62.04812265887941,,68.25293492476736,DART|DAILY_DISC,TRAILING_DART,,62.04812265887941,88.80204209065607,744.5774719065529,-86.48679724307526,5.0,0,3.0,92.53572102384791,48.767860511923956,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,99.87113402061856,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
182,182,2026-04-28,SNT모티브,064960,KS,자동차부품,36300.0,34310.0,34258.333333333336,34086.25,34235.75,1,63.32885602329736,273.57722998437066,1.639476481395325,1,4.160688665710177,13.437499999999991,2618.968963920189,3801.0,3801.0,DART,TRAILING_DART,,2618.968963920189,13.860416255435329,31427.627567042266,-13.422513589415242,28.255300609261663,0,3.0,68.88690569515327,48.57110315220747,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,84.66494845360825,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
183,183,2026-04-28,현대제철,004020,KS,철강,44100.0,38827.5,36492.5,33786.666666666664,34015.5,1,67.97335615627824,525.8859646901567,2.13383570278539,1,9.293680297397769,31.054977711738484,10.408811533462822,2060.0,2060.0,DART|DAILY_DISC,TRAILING_DART,,10.408811533462822,4236.794936504027,124.90573840155386,-99.71676703310305,5.0,0,3.0,92.1369723336778,48.5684861668389,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,89.81958762886599,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
184,184,2026-04-28,TCC스틸,002710,KS,철강,22600.0,16652.5,15418.666666666666,15505.833333333334,16411.05,1,80.2807919071541,477.9970796577152,9.570707665485296,1,23.83561643835617,71.47192716236724,-289.9552255448745,,-318.950748099362,DART,TRAILING_DART,,-289.9552255448745,-77.94306847731683,-3479.462706538494,-115.39585268379864,5.0,1,3.0,92.04257431887353,48.52128715943677,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,99.61340206185567,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
185,185,2026-04-28,대한전선,001440,KS,전기장비,45900.0,36070.0,32405.0,28416.666666666668,23635.6,1,74.38296594945186,928.7781301946538,2.099286532251827,1,10.469314079422375,71.91011235955057,482.0525579560551,562.0,562.0,DART|DAILY_DISC,TRAILING_DART,,482.0525579560551,95.21783308156272,5784.6306954726615,-87.39731874624692,5.0,0,3.0,92.03992248103245,48.519961240516224,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,89.17525773195877,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
186,186,2026-04-28,일진전기,103590,KS,전기장비,111600.0,84960.0,78783.33333333333,68565.83333333333,57078.875,1,80.01762494774711,2936.0753130283406,2.897965488138628,1,29.166666666666675,60.57553956834531,2178.643773281502,3108.0,3108.0,DART,TRAILING_DART,,2178.643773281502,51.22452847438505,26143.725279378024,-76.57372286794084,5.0,0,3.0,92.02232515881408,48.51116257940704,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,94.84536082474226,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
187,187,2026-04-28,제이브이엠,054950,KQ,건강관리장비와용품,25550.0,24692.5,25183.33333333333,25558.33333333333,27029.25,0,56.88814022549496,123.58056292533053,1.026942445471731,1,0.7889546351084853,8.955223880597018,2345.0006449189123,2852.0,2852.0,DART|DAILY_DISC,TRAILING_DART,,2345.0006449189123,10.89551939158784,28140.007739026947,10.13701659110351,46.58906078421728,0,3.0,50.01636738073334,48.30271408247531,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,59.149484536082475,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
188,188,2026-04-28,삼성E&A,028050,KS,건설,56300.0,48935.0,38630.0,32100.83333333333,30129.0,1,73.91611504916551,118.09413896524713,1.1769455477420865,1,8.897485493230173,57.70308123249299,3307.693569505102,3544.0,3544.0,DART|DAILY_DISC,TRAILING_DART,,3307.693569505102,17.020923739445315,39692.322834061226,-29.498538483017356,14.188778827359814,0,3.0,82.19126344625809,48.19002113680895,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,69.45876288659794,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
189,189,2026-04-28,고려제강,002240,KS,철강,27200.0,23175.0,22413.33333333333,21033.416666666668,19772.325,1,70.26521286343075,319.2459987206322,4.8547451391958445,1,12.863070539419086,32.03883495145632,170.46703603703705,,187.5137396407408,DART,TRAILING_DART,,170.46703603703705,159.5616409620116,2045.6044324444447,-92.47939546895425,5.0,0,3.0,91.02741438789823,48.01370719394912,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,97.80927835051546,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
190,190,2026-04-28,제룡전기,033100,KQ,전기장비,59900.0,50412.5,50778.333333333336,43886.66666666666,41042.25,1,70.61546409822037,1248.4474128749605,3.687771559611348,0,15.860735009671178,37.70114942528735,3655.269824781576,,4020.796807259734,DART,TRAILING_DART,,3655.269824781576,16.387299124649267,43863.23789737892,-26.772557767313998,16.57401195360025,0,3.0,79.26558308192375,47.919797517762,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,96.3917525773196,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
191,191,2026-04-28,유진테크,084370,KQ,반도체와반도체장비,142000.0,129070.0,123361.66666666669,103412.5,85149.0,1,62.49857130430034,1058.819342848542,2.057345556621968,1,10.59190031152648,28.27461607949413,1941.0855408625976,,2135.1940949488576,DART,TRAILING_DART,,1941.0855408625976,73.15494191816849,23293.02649035117,-83.59646021806255,5.0,0,3.0,90.63713639437681,47.818568197188405,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,88.65979381443299,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
192,192,2026-04-28,호텔신라,008770,KS,백화점과일반상점,69400.0,51892.5,47789.16666666666,46822.91666666666,48046.0,1,84.84531953390386,1901.7942194196407,2.495500539454682,1,28.7569573283859,57.72727272727274,-4403.995544321727,2252.0,2252.0,DART|DAILY_DISC,TRAILING_DART,,-4403.995544321727,-15.758417396557224,-52847.946531860725,-176.14977886435264,5.0,1,3.0,90.38870450945747,47.694352254728734,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,92.91237113402062,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
